time[s],Xcg[m],Xcp[m]
17.179,1.8509,2.1197
17.18,1.8509,2.1197
17.181,1.8509,2.1196
17.182,1.8509,2.1195
17.183,1.8509,2.1194
17.184,1.8509,2.1194
17.185,1.8509,2.1193
17.186,1.8509,2.1192
17.187,1.8509,2.1191
17.188,1.8509,2.119
17.189,1.8509,2.119
17.19,1.8509,2.1189
17.191,1.8509,2.1188
17.192,1.8509,2.1187
17.193,1.8509,2.1186
17.194,1.8509,2.1186
17.195,1.8509,2.1185
17.196,1.8509,2.1184
17.197,1.8509,2.1183
17.198,1.8509,2.1182
17.199,1.8509,2.1182
17.2,1.8509,2.1181
17.201,1.8509,2.118
17.202,1.8509,2.1179
17.203,1.8509,2.1178
17.204,1.8509,2.1178
17.205,1.8509,2.1177
17.206,1.8509,2.1176
17.207,1.8509,2.1175
17.208,1.8509,2.1174
17.209,1.8509,2.1174
17.21,1.8509,2.1173
17.211,1.8509,2.1172
17.212,1.8509,2.1171
17.213,1.8509,2.117
17.214,1.8509,2.117
17.215,1.8509,2.1169
17.216,1.8509,2.1168
17.217,1.8509,2.1167
17.218,1.8509,2.1166
17.219,1.8509,2.1166
17.22,1.8509,2.1165
17.221,1.8509,2.1164
17.222,1.8509,2.1163
17.223,1.8509,2.1162
17.224,1.8509,2.1162
17.225,1.8509,2.1161
17.226,1.8509,2.116
17.227,1.8509,2.1159
17.228,1.8509,2.1158
17.229,1.8509,2.1158
17.23,1.8509,2.1157
17.231,1.8509,2.1156
17.232,1.8509,2.1155
17.233,1.8509,2.1154
17.234,1.8509,2.1154
17.235,1.8509,2.1153
17.236,1.8509,2.1152
17.237,1.8509,2.1151
17.238,1.8509,2.115
17.239,1.8509,2.1149
17.24,1.8509,2.1149
17.241,1.8509,2.1148
17.242,1.8509,2.1147
17.243,1.8509,2.1146
17.244,1.8509,2.1145
17.245,1.8509,2.1145
17.246,1.8509,2.1144
17.247,1.8509,2.1143
17.248,1.8509,2.1142
17.249,1.8509,2.1141
17.25,1.8509,2.114
17.251,1.8509,2.114
17.252,1.8509,2.1139
17.253,1.8509,2.1138
17.254,1.8509,2.1137
17.255,1.8509,2.1136
17.256,1.8509,2.1136
17.257,1.8509,2.1135
17.258,1.8509,2.1134
17.259,1.8509,2.1133
17.26,1.8509,2.1132
17.261,1.8509,2.1131
17.262,1.8509,2.1131
17.263,1.8509,2.113
17.264,1.8509,2.1129
17.265,1.8509,2.1128
17.266,1.8509,2.1127
17.267,1.8509,2.1126
17.268,1.8509,2.1126
17.269,1.8509,2.1125
17.27,1.8509,2.1124
17.271,1.8509,2.1123
17.272,1.8509,2.1122
17.273,1.8509,2.1122
17.274,1.8509,2.1121
17.275,1.8509,2.112
17.276,1.8509,2.1119
17.277,1.8509,2.1118
17.278,1.8509,2.1117
17.279,1.8509,2.1117
17.28,1.8509,2.1116
17.281,1.8509,2.1115
17.282,1.8509,2.1115
17.283,1.8509,2.1115
17.284,1.8509,2.1114
17.285,1.8509,2.1114
17.286,1.8509,2.1114
17.287,1.8509,2.1114
17.288,1.8509,2.1114
17.289,1.8509,2.1114
17.29,1.8509,2.1113
17.291,1.8509,2.1113
17.292,1.8509,2.1113
17.293,1.8509,2.1113
17.294,1.8509,2.1113
17.295,1.8509,2.1112
17.296,1.8509,2.1112
17.297,1.8509,2.1112
17.298,1.8509,2.1112
17.299,1.8509,2.1112
17.3,1.8509,2.1112
17.301,1.8509,2.1111
17.302,1.8509,2.1111
17.303,1.8509,2.1111
17.304,1.8509,2.1111
17.305,1.8509,2.1111
17.306,1.8509,2.1111
17.307,1.8509,2.111
17.308,1.8509,2.111
17.309,1.8509,2.111
17.31,1.8509,2.111
17.311,1.8509,2.111
17.312,1.8509,2.1109
17.313,1.8509,2.1109
17.314,1.8509,2.1109
17.315,1.8509,2.1109
17.316,1.8509,2.1109
17.317,1.8509,2.1109
17.318,1.8509,2.1108
17.319,1.8509,2.1108
17.32,1.8509,2.1108
17.321,1.8509,2.1108
17.322,1.8509,2.1108
17.323,1.8509,2.1107
17.324,1.8509,2.1107
17.325,1.8509,2.1107
17.326,1.8509,2.1107
17.327,1.8509,2.1107
17.328,1.8509,2.1107
17.329,1.8509,2.1106
17.33,1.8509,2.1106
17.331,1.8509,2.1106
17.332,1.8509,2.1106
17.333,1.8509,2.1107
17.334,1.8509,2.1107
17.335,1.8509,2.1107
17.336,1.8509,2.1108
17.337,1.8509,2.1108
17.338,1.8509,2.1109
17.339,1.8509,2.1109
17.34,1.8509,2.1109
17.341,1.8509,2.111
17.342,1.8509,2.111
17.343,1.8509,2.111
17.344,1.8509,2.1111
17.345,1.8509,2.1111
17.346,1.8509,2.1111
17.347,1.8509,2.1112
17.348,1.8509,2.1112
17.349,1.8509,2.1112
17.35,1.8509,2.1113
17.351,1.8509,2.1113
17.352,1.8509,2.1114
17.353,1.8509,2.1114
17.354,1.8509,2.1114
17.355,1.8509,2.1115
17.356,1.8509,2.1115
17.357,1.8509,2.1115
17.358,1.8509,2.1116
17.359,1.8509,2.1116
17.36,1.8509,2.1116
17.361,1.8509,2.1117
17.362,1.8509,2.1117
17.363,1.8509,2.1118
17.364,1.8509,2.1118
17.365,1.8509,2.1118
17.366,1.8509,2.1119
17.367,1.8509,2.1119
17.368,1.8509,2.1119
17.369,1.8509,2.112
17.37,1.8509,2.112
17.371,1.8509,2.112
17.372,1.8509,2.1121
17.373,1.8509,2.1121
17.374,1.8509,2.1121
17.375,1.8509,2.1122
17.376,1.8509,2.1122
17.377,1.8509,2.1123
17.378,1.8509,2.1123
17.379,1.8509,2.1123
17.38,1.8509,2.1124
17.381,1.8509,2.1124
17.382,1.8509,2.1124
17.383,1.8509,2.1124
17.384,1.8509,2.1123
17.385,1.8509,2.1123
17.386,1.8509,2.1123
17.387,1.8509,2.1123
17.388,1.8509,2.1122
17.389,1.8509,2.1122
17.39,1.8509,2.1122
17.391,1.8509,2.1122
17.392,1.8509,2.1121
17.393,1.8509,2.1121
17.394,1.8509,2.1121
17.395,1.8509,2.1121
17.396,1.8509,2.112
17.397,1.8509,2.112
17.398,1.8509,2.112
17.399,1.8509,2.112
17.4,1.8509,2.1119
17.401,1.8509,2.1119
17.402,1.8509,2.1119
17.403,1.8509,2.1119
17.404,1.8509,2.1118
17.405,1.8509,2.1118
17.406,1.8509,2.1118
17.407,1.8509,2.1118
17.408,1.8509,2.1118
17.409,1.8509,2.1117
17.41,1.8509,2.1117
17.411,1.8509,2.1117
17.412,1.8509,2.1117
17.413,1.8509,2.1116
17.414,1.8509,2.1116
17.415,1.8509,2.1116
17.416,1.8509,2.1116
17.417,1.8509,2.1115
17.418,1.8509,2.1115
17.419,1.8509,2.1115
17.42,1.8509,2.1115
17.421,1.8509,2.1114
17.422,1.8509,2.1114
17.423,1.8509,2.1114
17.424,1.8509,2.1114
17.425,1.8509,2.1113
17.426,1.8509,2.1113
17.427,1.8509,2.1113
17.428,1.8509,2.1113
17.429,1.8509,2.1112
17.43,1.8509,2.1112
17.431,1.8509,2.1112
17.432,1.8509,2.1112
17.433,1.8509,2.1111
17.434,1.8509,2.1111
17.435,1.8509,2.1111
17.436,1.8509,2.1111
17.437,1.8509,2.111
17.438,1.8509,2.111
17.439,1.8509,2.111
17.44,1.8509,2.111
17.441,1.8509,2.1109
17.442,1.8509,2.1109
17.443,1.8509,2.1109
17.444,1.8509,2.1109
17.445,1.8509,2.1108
17.446,1.8509,2.1108
17.447,1.8509,2.1108
17.448,1.8509,2.1108
17.449,1.8509,2.1107
17.45,1.8509,2.1107
17.451,1.8509,2.1107
17.452,1.8509,2.1107
17.453,1.8509,2.1106
17.454,1.8509,2.1106
17.455,1.8509,2.1106
17.456,1.8509,2.1105
17.457,1.8509,2.1105
17.458,1.8509,2.1105
17.459,1.8509,2.1105
17.46,1.8509,2.1104
17.461,1.8509,2.1104
17.462,1.8509,2.1104
17.463,1.8509,2.1104
17.464,1.8509,2.1103
17.465,1.8509,2.1103
17.466,1.8509,2.1103
17.467,1.8509,2.1103
17.468,1.8509,2.1102
17.469,1.8509,2.1102
17.47,1.8509,2.1102
17.471,1.8509,2.1102
17.472,1.8509,2.1101
17.473,1.8509,2.1101
17.474,1.8509,2.1101
17.475,1.8509,2.1101
17.476,1.8509,2.11
17.477,1.8509,2.11
17.478,1.8509,2.11
17.479,1.8509,2.11
17.48,1.8509,2.1099
17.481,1.8509,2.1099
17.482,1.8509,2.1099
17.483,1.8509,2.11
17.484,1.8509,2.11
17.485,1.8509,2.1101
17.486,1.8509,2.1101
17.487,1.8509,2.1101
17.488,1.8509,2.1102
17.489,1.8509,2.1102
17.49,1.8509,2.1103
17.491,1.8509,2.1103
17.492,1.8509,2.1103
17.493,1.8509,2.1104
17.494,1.8509,2.1104
17.495,1.8509,2.1105
17.496,1.8509,2.1105
17.497,1.8509,2.1105
17.498,1.8509,2.1106
17.499,1.8509,2.1106
17.5,1.8509,2.1107
17.501,1.8509,2.1107
17.502,1.8509,2.1107
17.503,1.8509,2.1108
17.504,1.8509,2.1108
17.505,1.8509,2.1109
17.506,1.8509,2.1109
17.507,1.8509,2.1109
17.508,1.8509,2.111
17.509,1.8509,2.111
17.51,1.8509,2.1111
17.511,1.8509,2.1111
17.512,1.8509,2.1111
17.513,1.8509,2.1112
17.514,1.8509,2.1112
17.515,1.8509,2.1113
17.516,1.8509,2.1113
17.517,1.8509,2.1113
17.518,1.8509,2.1114
17.519,1.8509,2.1114
17.52,1.8509,2.1115
17.521,1.8509,2.1115
17.522,1.8509,2.1115
17.523,1.8509,2.1116
17.524,1.8509,2.1116
17.525,1.8509,2.1117
17.526,1.8509,2.1117
17.527,1.8509,2.1117
17.528,1.8509,2.1118
17.529,1.8509,2.1118
17.53,1.8509,2.1119
17.531,1.8509,2.1119
17.532,1.8509,2.1119
17.533,1.8509,2.1119
17.534,1.8509,2.1119
17.535,1.8509,2.112
17.536,1.8509,2.112
17.537,1.8509,2.112
17.538,1.8509,2.112
17.539,1.8509,2.112
17.54,1.8509,2.112
17.541,1.8509,2.112
17.542,1.8509,2.1121
17.543,1.8509,2.1121
17.544,1.8509,2.1121
17.545,1.8509,2.1121
17.546,1.8509,2.1121
17.547,1.8509,2.1121
17.548,1.8509,2.1121
17.549,1.8509,2.1122
17.55,1.8509,2.1122
17.551,1.8509,2.1122
17.552,1.8509,2.1122
17.553,1.8509,2.1122
17.554,1.8509,2.1122
17.555,1.8509,2.1122
17.556,1.8509,2.1122
17.557,1.8509,2.1123
17.558,1.8509,2.1123
17.559,1.8509,2.1123
17.56,1.8509,2.1123
17.561,1.8509,2.1123
17.562,1.8509,2.1123
17.563,1.8509,2.1123
17.564,1.8509,2.1124
17.565,1.8509,2.1124
17.566,1.8509,2.1124
17.567,1.8509,2.1124
17.568,1.8509,2.1124
17.569,1.8509,2.1124
17.57,1.8509,2.1124
17.571,1.8509,2.1125
17.572,1.8509,2.1125
17.573,1.8509,2.1125
17.574,1.8509,2.1125
17.575,1.8509,2.1125
17.576,1.8509,2.1125
17.577,1.8509,2.1125
17.578,1.8509,2.1126
17.579,1.8509,2.1126
17.58,1.8509,2.1126
17.581,1.8509,2.1126
17.582,1.8509,2.1127
17.583,1.8509,2.1127
17.584,1.8509,2.1128
17.585,1.8509,2.1129
17.586,1.8509,2.113
17.587,1.8509,2.113
17.588,1.8509,2.1131
17.589,1.8509,2.1132
17.59,1.8509,2.1132
17.591,1.8509,2.1133
17.592,1.8509,2.1134
17.593,1.8509,2.1134
17.594,1.8509,2.1135
17.595,1.8509,2.1136
17.596,1.8509,2.1136
17.597,1.8509,2.1137
17.598,1.8509,2.1138
17.599,1.8509,2.1139
17.6,1.8509,2.1139
17.601,1.8509,2.114
17.602,1.8509,2.1141
17.603,1.8509,2.1141
17.604,1.8509,2.1142
17.605,1.8509,2.1143
17.606,1.8509,2.1144
17.607,1.8509,2.1144
17.608,1.8509,2.1145
17.609,1.8509,2.1146
17.61,1.8509,2.1146
17.611,1.8509,2.1147
17.612,1.8509,2.1148
17.613,1.8509,2.1148
17.614,1.8509,2.1149
17.615,1.8509,2.115
17.616,1.8509,2.1151
17.617,1.8509,2.1151
17.618,1.8509,2.1152
17.619,1.8509,2.1153
17.62,1.8509,2.1153
17.621,1.8509,2.1154
17.622,1.8509,2.1155
17.623,1.8509,2.1155
17.624,1.8509,2.1156
17.625,1.8509,2.1157
17.626,1.8509,2.1158
17.627,1.8509,2.1158
17.628,1.8509,2.1159
17.629,1.8509,2.116
17.63,1.8509,2.116
17.631,1.8509,2.1161
17.632,1.8509,2.1161
17.633,1.8509,2.1162
17.634,1.8509,2.1162
17.635,1.8509,2.1163
17.636,1.8509,2.1163
17.637,1.8509,2.1164
17.638,1.8509,2.1164
17.639,1.8509,2.1164
17.64,1.8509,2.1165
17.641,1.8509,2.1165
17.642,1.8509,2.1166
17.643,1.8509,2.1166
17.644,1.8509,2.1166
17.645,1.8509,2.1167
17.646,1.8509,2.1167
17.647,1.8509,2.1168
17.648,1.8509,2.1168
17.649,1.8509,2.1169
17.65,1.8509,2.1169
17.651,1.8509,2.1169
17.652,1.8509,2.117
17.653,1.8509,2.117
17.654,1.8509,2.1171
17.655,1.8509,2.1171
17.656,1.8509,2.1172
17.657,1.8509,2.1172
17.658,1.8509,2.1172
17.659,1.8509,2.1173
17.66,1.8509,2.1173
17.661,1.8509,2.1174
17.662,1.8509,2.1174
17.663,1.8509,2.1174
17.664,1.8509,2.1175
17.665,1.8509,2.1175
17.666,1.8509,2.1176
17.667,1.8509,2.1176
17.668,1.8509,2.1177
17.669,1.8509,2.1177
17.67,1.8509,2.1177
17.671,1.8509,2.1178
17.672,1.8509,2.1178
17.673,1.8509,2.1179
17.674,1.8509,2.1179
17.675,1.8509,2.1179
17.676,1.8509,2.118
17.677,1.8509,2.118
17.678,1.8509,2.1181
17.679,1.8509,2.1181
17.68,1.8509,2.1182
17.681,1.8509,2.1182
17.682,1.8509,2.1182
17.683,1.8509,2.1182
17.684,1.8509,2.1182
17.685,1.8509,2.1182
17.686,1.8509,2.1182
17.687,1.8509,2.1182
17.688,1.8509,2.1182
17.689,1.8509,2.1182
17.69,1.8509,2.1182
17.691,1.8509,2.1182
17.692,1.8509,2.1182
17.693,1.8509,2.1182
17.694,1.8509,2.1182
17.695,1.8509,2.1182
17.696,1.8509,2.1182
17.697,1.8509,2.1182
17.698,1.8509,2.1182
17.699,1.8509,2.1182
17.7,1.8509,2.1182
17.701,1.8509,2.1182
17.702,1.8509,2.1182
17.703,1.8509,2.1182
17.704,1.8509,2.1182
17.705,1.8509,2.1182
17.706,1.8509,2.1182
17.707,1.8509,2.1183
17.708,1.8509,2.1183
17.709,1.8509,2.1183
17.71,1.8509,2.1183
17.711,1.8509,2.1183
17.712,1.8509,2.1183
17.713,1.8509,2.1183
17.714,1.8509,2.1183
17.715,1.8509,2.1183
17.716,1.8509,2.1183
17.717,1.8509,2.1183
17.718,1.8509,2.1183
17.719,1.8509,2.1183
17.72,1.8509,2.1183
17.721,1.8509,2.1183
17.722,1.8509,2.1183
17.723,1.8509,2.1183
17.724,1.8509,2.1183
17.725,1.8509,2.1183
17.726,1.8509,2.1183
17.727,1.8509,2.1183
17.728,1.8509,2.1183
17.729,1.8509,2.1183
17.73,1.8509,2.1183
17.731,1.8509,2.1183
17.732,1.8509,2.1183
17.733,1.8509,2.1184
17.734,1.8509,2.1184
17.735,1.8509,2.1184
17.736,1.8509,2.1185
17.737,1.8509,2.1185
17.738,1.8509,2.1185
17.739,1.8509,2.1186
17.74,1.8509,2.1186
17.741,1.8509,2.1186
17.742,1.8509,2.1187
17.743,1.8509,2.1187
17.744,1.8509,2.1187
17.745,1.8509,2.1187
17.746,1.8509,2.1188
17.747,1.8509,2.1188
17.748,1.8509,2.1188
17.749,1.8509,2.1189
17.75,1.8509,2.1189
17.751,1.8509,2.1189
17.752,1.8509,2.119
17.753,1.8509,2.119
17.754,1.8509,2.119
17.755,1.8509,2.1191
17.756,1.8509,2.1191
17.757,1.8509,2.1191
17.758,1.8509,2.1192
17.759,1.8509,2.1192
17.76,1.8509,2.1192
17.761,1.8509,2.1193
17.762,1.8509,2.1193
17.763,1.8509,2.1193
17.764,1.8509,2.1194
17.765,1.8509,2.1194
17.766,1.8509,2.1194
17.767,1.8509,2.1195
17.768,1.8509,2.1195
17.769,1.8509,2.1195
17.77,1.8509,2.1195
17.771,1.8509,2.1196
17.772,1.8509,2.1196
17.773,1.8509,2.1196
17.774,1.8509,2.1197
17.775,1.8509,2.1197
17.776,1.8509,2.1197
17.777,1.8509,2.1198
17.778,1.8509,2.1198
17.779,1.8509,2.1198
17.78,1.8509,2.1199
17.781,1.8509,2.1199
17.782,1.8509,2.1199
17.783,1.8509,2.12
17.784,1.8509,2.12
17.785,1.8509,2.1201
17.786,1.8509,2.1201
17.787,1.8509,2.1201
17.788,1.8509,2.1202
17.789,1.8509,2.1202
17.79,1.8509,2.1203
17.791,1.8509,2.1203
17.792,1.8509,2.1203
17.793,1.8509,2.1204
17.794,1.8509,2.1204
17.795,1.8509,2.1205
17.796,1.8509,2.1205
17.797,1.8509,2.1205
17.798,1.8509,2.1206
17.799,1.8509,2.1206
17.8,1.8509,2.1207
17.801,1.8509,2.1207
17.802,1.8509,2.1207
17.803,1.8509,2.1208
17.804,1.8509,2.1208
17.805,1.8509,2.1209
17.806,1.8509,2.1209
17.807,1.8509,2.1209
17.808,1.8509,2.121
17.809,1.8509,2.121
17.81,1.8509,2.1211
17.811,1.8509,2.1211
17.812,1.8509,2.1211
17.813,1.8509,2.1212
17.814,1.8509,2.1212
17.815,1.8509,2.1213
17.816,1.8509,2.1213
17.817,1.8509,2.1213
17.818,1.8509,2.1214
17.819,1.8509,2.1214
17.82,1.8509,2.1215
17.821,1.8509,2.1215
17.822,1.8509,2.1215
17.823,1.8509,2.1216
17.824,1.8509,2.1216
17.825,1.8509,2.1217
17.826,1.8509,2.1217
17.827,1.8509,2.1217
17.828,1.8509,2.1218
17.829,1.8509,2.1218
17.83,1.8509,2.1219
17.831,1.8509,2.1219
17.832,1.8509,2.1219
17.833,1.8509,2.1219
17.834,1.8509,2.1219
17.835,1.8509,2.1219
17.836,1.8509,2.1219
17.837,1.8509,2.1219
17.838,1.8509,2.1219
17.839,1.8509,2.1219
17.84,1.8509,2.122
17.841,1.8509,2.122
17.842,1.8509,2.122
17.843,1.8509,2.122
17.844,1.8509,2.122
17.845,1.8509,2.122
17.846,1.8509,2.122
17.847,1.8509,2.122
17.848,1.8509,2.122
17.849,1.8509,2.122
17.85,1.8509,2.122
17.851,1.8509,2.122
17.852,1.8509,2.122
17.853,1.8509,2.122
17.854,1.8509,2.122
17.855,1.8509,2.122
17.856,1.8509,2.122
17.857,1.8509,2.1221
17.858,1.8509,2.1221
17.859,1.8509,2.1221
17.86,1.8509,2.1221
17.861,1.8509,2.1221
17.862,1.8509,2.1221
17.863,1.8509,2.1221
17.864,1.8509,2.1221
17.865,1.8509,2.1221
17.866,1.8509,2.1221
17.867,1.8509,2.1221
17.868,1.8509,2.1221
17.869,1.8509,2.1221
17.87,1.8509,2.1221
17.871,1.8509,2.1221
17.872,1.8509,2.1221
17.873,1.8509,2.1222
17.874,1.8509,2.1222
17.875,1.8509,2.1222
17.876,1.8509,2.1222
17.877,1.8509,2.1222
17.878,1.8509,2.1222
17.879,1.8509,2.1222
17.88,1.8509,2.1222
17.881,1.8509,2.1222
17.882,1.8509,2.1222
17.883,1.8509,2.1222
17.884,1.8509,2.1222
17.885,1.8509,2.1222
17.886,1.8509,2.1222
17.887,1.8509,2.1222
17.888,1.8509,2.1222
17.889,1.8509,2.1222
17.89,1.8509,2.1223
17.891,1.8509,2.1223
17.892,1.8509,2.1223
17.893,1.8509,2.1223
17.894,1.8509,2.1223
17.895,1.8509,2.1223
17.896,1.8509,2.1223
17.897,1.8509,2.1223
17.898,1.8509,2.1223
17.899,1.8509,2.1223
17.9,1.8509,2.1223
17.901,1.8509,2.1223
17.902,1.8509,2.1223
17.903,1.8509,2.1223
17.904,1.8509,2.1223
17.905,1.8509,2.1223
17.906,1.8509,2.1223
17.907,1.8509,2.1224
17.908,1.8509,2.1224
17.909,1.8509,2.1224
17.91,1.8509,2.1224
17.911,1.8509,2.1224
17.912,1.8509,2.1224
17.913,1.8509,2.1224
17.914,1.8509,2.1224
17.915,1.8509,2.1224
17.916,1.8509,2.1224
17.917,1.8509,2.1224
17.918,1.8509,2.1224
17.919,1.8509,2.1224
17.92,1.8509,2.1224
17.921,1.8509,2.1224
17.922,1.8509,2.1224
17.923,1.8509,2.1225
17.924,1.8509,2.1225
17.925,1.8509,2.1225
17.926,1.8509,2.1225
17.927,1.8509,2.1225
17.928,1.8509,2.1225
17.929,1.8509,2.1225
17.93,1.8509,2.1225
17.931,1.8509,2.1225
17.932,1.8509,2.1225
17.933,1.8509,2.1225
17.934,1.8509,2.1224
17.935,1.8509,2.1224
17.936,1.8509,2.1224
17.937,1.8509,2.1224
17.938,1.8509,2.1224
17.939,1.8509,2.1224
17.94,1.8509,2.1223
17.941,1.8509,2.1223
17.942,1.8509,2.1223
17.943,1.8509,2.1223
17.944,1.8509,2.1223
17.945,1.8509,2.1222
17.946,1.8509,2.1222
17.947,1.8509,2.1222
17.948,1.8509,2.1222
17.949,1.8509,2.1222
17.95,1.8509,2.1222
17.951,1.8509,2.1221
17.952,1.8509,2.1221
17.953,1.8509,2.1221
17.954,1.8509,2.1221
17.955,1.8509,2.1221
17.956,1.8509,2.1221
17.957,1.8509,2.122
17.958,1.8509,2.122
17.959,1.8509,2.122
17.96,1.8509,2.122
17.961,1.8509,2.122
17.962,1.8509,2.1219
17.963,1.8509,2.1219
17.964,1.8509,2.1219
17.965,1.8509,2.1219
17.966,1.8509,2.1219
17.967,1.8509,2.1219
17.968,1.8509,2.1218
17.969,1.8509,2.1218
17.97,1.8509,2.1218
17.971,1.8509,2.1218
17.972,1.8509,2.1218
17.973,1.8509,2.1217
17.974,1.8509,2.1217
17.975,1.8509,2.1217
17.976,1.8509,2.1217
17.977,1.8509,2.1217
17.978,1.8509,2.1217
17.979,1.8509,2.1216
17.98,1.8509,2.1216
17.981,1.8509,2.1216
17.982,1.8509,2.1216
17.983,1.8509,2.1216
17.984,1.8509,2.1216
17.985,1.8509,2.1217
17.986,1.8509,2.1217
17.987,1.8509,2.1217
17.988,1.8509,2.1217
17.989,1.8509,2.1217
17.99,1.8509,2.1217
17.991,1.8509,2.1217
17.992,1.8509,2.1218
17.993,1.8509,2.1218
17.994,1.8509,2.1218
17.995,1.8509,2.1218
17.996,1.8509,2.1218
17.997,1.8509,2.1218
17.998,1.8509,2.1218
17.999,1.8509,2.1219
18,1.8509,2.1219
18.001,1.8509,2.1219
18.002,1.8509,2.1219
18.003,1.8509,2.1219
18.004,1.8509,2.1219
18.005,1.8509,2.1219
18.006,1.8509,2.122
18.007,1.8509,2.122
18.008,1.8509,2.122
18.009,1.8509,2.122
18.01,1.8509,2.122
18.011,1.8509,2.122
18.012,1.8509,2.122
18.013,1.8509,2.122
18.014,1.8509,2.1221
18.015,1.8509,2.1221
18.016,1.8509,2.1221
18.017,1.8509,2.1221
18.018,1.8509,2.1221
18.019,1.8509,2.1221
18.02,1.8509,2.1221
18.021,1.8509,2.1222
18.022,1.8509,2.1222
18.023,1.8509,2.1222
18.024,1.8509,2.1222
18.025,1.8509,2.1222
18.026,1.8509,2.1222
18.027,1.8509,2.1222
18.028,1.8509,2.1223
18.029,1.8509,2.1223
18.03,1.8509,2.1223
18.031,1.8509,2.1223
18.032,1.8509,2.1223
18.033,1.8509,2.1222
18.034,1.8509,2.1222
18.035,1.8509,2.1221
18.036,1.8509,2.1221
18.037,1.8509,2.1221
18.038,1.8509,2.122
18.039,1.8509,2.122
18.04,1.8509,2.1219
18.041,1.8509,2.1219
18.042,1.8509,2.1219
18.043,1.8509,2.1218
18.044,1.8509,2.1218
18.045,1.8509,2.1217
18.046,1.8509,2.1217
18.047,1.8509,2.1217
18.048,1.8509,2.1216
18.049,1.8509,2.1216
18.05,1.8509,2.1215
18.051,1.8509,2.1215
18.052,1.8509,2.1215
18.053,1.8509,2.1214
18.054,1.8509,2.1214
18.055,1.8509,2.1213
18.056,1.8509,2.1213
18.057,1.8509,2.1213
18.058,1.8509,2.1212
18.059,1.8509,2.1212
18.06,1.8509,2.1211
18.061,1.8509,2.1211
18.062,1.8509,2.1211
18.063,1.8509,2.121
18.064,1.8509,2.121
18.065,1.8509,2.1209
18.066,1.8509,2.1209
18.067,1.8509,2.1209
18.068,1.8509,2.1208
18.069,1.8509,2.1208
18.07,1.8509,2.1207
18.071,1.8509,2.1207
18.072,1.8509,2.1207
18.073,1.8509,2.1206
18.074,1.8509,2.1206
18.075,1.8509,2.1205
18.076,1.8509,2.1205
18.077,1.8509,2.1205
18.078,1.8509,2.1204
18.079,1.8509,2.1204
18.08,1.8509,2.1203
18.081,1.8509,2.1203
18.082,1.8509,2.1202
18.083,1.8509,2.1201
18.084,1.8509,2.1201
18.085,1.8509,2.12
18.086,1.8509,2.1199
18.087,1.8509,2.1198
18.088,1.8509,2.1197
18.089,1.8509,2.1197
18.09,1.8509,2.1196
18.091,1.8509,2.1195
18.092,1.8509,2.1194
18.093,1.8509,2.1193
18.094,1.8509,2.1193
18.095,1.8509,2.1192
18.096,1.8509,2.1191
18.097,1.8509,2.119
18.098,1.8509,2.1189
18.099,1.8509,2.1189
18.1,1.8509,2.1188
18.101,1.8509,2.1187
18.102,1.8509,2.1186
18.103,1.8509,2.1185
18.104,1.8509,2.1185
18.105,1.8509,2.1184
18.106,1.8509,2.1183
18.107,1.8509,2.1182
18.108,1.8509,2.1181
18.109,1.8509,2.1181
18.11,1.8509,2.118
18.111,1.8509,2.1179
18.112,1.8509,2.1178
18.113,1.8509,2.1177
18.114,1.8509,2.1177
18.115,1.8509,2.1176
18.116,1.8509,2.1175
18.117,1.8509,2.1174
18.118,1.8509,2.1173
18.119,1.8509,2.1173
18.12,1.8509,2.1172
18.121,1.8509,2.1171
18.122,1.8509,2.117
18.123,1.8509,2.1169
18.124,1.8509,2.1169
18.125,1.8509,2.1168
18.126,1.8509,2.1167
18.127,1.8509,2.1166
18.128,1.8509,2.1165
18.129,1.8509,2.1165
18.13,1.8509,2.1164
18.131,1.8509,2.1163
18.132,1.8509,2.1163
18.133,1.8509,2.1162
18.134,1.8509,2.1162
18.135,1.8509,2.1162
18.136,1.8509,2.1161
18.137,1.8509,2.1161
18.138,1.8509,2.1161
18.139,1.8509,2.116
18.14,1.8509,2.116
18.141,1.8509,2.116
18.142,1.8509,2.1159
18.143,1.8509,2.1159
18.144,1.8509,2.1159
18.145,1.8509,2.1158
18.146,1.8509,2.1158
18.147,1.8509,2.1158
18.148,1.8509,2.1157
18.149,1.8509,2.1157
18.15,1.8509,2.1157
18.151,1.8509,2.1156
18.152,1.8509,2.1156
18.153,1.8509,2.1156
18.154,1.8509,2.1155
18.155,1.8509,2.1155
18.156,1.8509,2.1155
18.157,1.8509,2.1154
18.158,1.8509,2.1154
18.159,1.8509,2.1153
18.16,1.8509,2.1153
18.161,1.8509,2.1153
18.162,1.8509,2.1152
18.163,1.8509,2.1152
18.164,1.8509,2.1152
18.165,1.8509,2.1151
18.166,1.8509,2.1151
18.167,1.8509,2.1151
18.168,1.8509,2.115
18.169,1.8509,2.115
18.17,1.8509,2.115
18.171,1.8509,2.1149
18.172,1.8509,2.1149
18.173,1.8509,2.1149
18.174,1.8509,2.1148
18.175,1.8509,2.1148
18.176,1.8509,2.1148
18.177,1.8509,2.1147
18.178,1.8509,2.1147
18.179,1.8509,2.1147
18.18,1.8509,2.1146
18.181,1.8509,2.1146
18.182,1.8509,2.1146
18.183,1.8509,2.1146
18.184,1.8509,2.1146
